Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
32.0,6,64.0,11037.642105263158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,9.059906005859376e-05,10,0.0
32.0,6,64.0,22215.593220338986,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,4.5013427734375e-05,10,0.0
32.0,6,100.8,950.2059309938604,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12084,66,1494,1208.4,602.0976664960594,1208.4,0.0010524034500122,10,362521.6
32.0,6,248.0,4963.086025322447,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0002015829086303,10,0.0
32.0,6,192.8,3026.630105354308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4944,66,1494,494.4,689.7895331186173,494.4,0.0003728151321411,10,475809.6
32.0,6,64.0,17360.529801324505,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,5.76019287109375e-05,10,0.0
32.0,6,64.0,7999.816898722106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0001250028610229,10,0.0
32.0,6,64.0,28339.891891891893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,3.528594970703125e-05,10,0.0
32.0,6,64.0,25763.53808353808,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,3.881454467773438e-05,10,0.0
32.0,6,64.0,6549.506558400999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0001526832580566,10,0.0
32.0,6,64.0,27235.74025974026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,3.671646118164063e-05,10,0.0
32.0,6,64.0,22882.18221494817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,4.370212554931641e-05,10,0.0
32.0,6,119.2,1526.9783020241737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10656,66,1494,1065.6,689.7895331186173,1065.6,0.0006548881530761,10,475809.6
32.0,6,248.0,4918.850709510965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0002399921417236,10,0.0
32.0,6,248.0,4364.974503070039,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0002546072006225,10,0.0
32.0,6,137.6,7710.117647058823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9228,66,1494,922.8,737.4160291178922,922.8,0.0001622915267944,10,543782.4
32.0,6,64.0,28986.20594333103,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,3.449916839599609e-05,10,0.0
32.0,6,174.4,10591.676767676769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6372,66,1494,637.2,737.4160291178922,637.2,9.891986846923828e-05,10,543782.4
32.0,6,119.2,22180.34902168165,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10656,66,1494,1065.6,689.7895331186173,1065.6,7.43865966796875e-05,10,475809.6
32.0,6,82.4,54971.218872870246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13512,66,1494,1351.2,451.5732498720446,1351.2,3.0994415283203125e-05,10,203918.4
32.0,6,64.0,18180.771564802773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,5.500316619873047e-05,10,0.0
32.0,6,64.0,29310.30048916841,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,3.411769866943359e-05,10,0.0
32.0,6,64.0,1663.086439333862,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0006012916564941,10,0.0
32.0,6,64.0,23198.58407079646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,4.31060791015625e-05,10,0.0
32.0,6,64.0,25191.01501501501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,3.969669342041016e-05,10,0.0
32.0,6,64.0,22622.99892125135,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,4.420280456542969e-05,10,0.0
32.0,6,64.0,38621.58379373849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,2.589225769042969e-05,10,0.0
32.0,6,82.4,36503.951261966926,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12798,66,1494,1279.8,481.9132702053348,1279.8,2.7394294738769533e-05,10,232240.40000000005
32.0,6,248.0,3318.803608165849,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0003014087677001,10,0.0
32.0,6,248.0,5076.006293113881,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0001971960067749,10,0.0
32.0,6,248.0,2938.6281790793805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0005482912063598,10,0.0
32.0,6,248.0,3561.436698649911,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0002810001373291,10,0.0
32.0,6,248.0,5382.142948800205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.000186014175415,10,0.0
32.0,6,198.7,55.45725116453109,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1421,66,827,142.1,240.64932993881365,142.1,0.0180320978164672,10,57912.1
32.0,6,100.8,114.10464002785758,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3589,66,1494,358.9,554.9339199900792,358.9,0.0090540885925292,10,307951.65555555554
32.0,6,64.0,475.674106332789,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,697,66,85,69.7,7.803845206050668,69.7,0.0021023988723754,10,60.89999999999999
33.6,6,81.9,20.09210850293504,0.1,0.2,0.0,0.4,0.8,0.0,0.0,8,2,1,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1626,66,827,162.6,237.62678487259996,162.6,0.0502197980880737,10,56466.48888888889
31.2,6,64.0,2360.7271908594585,0.1,0.2,0.2,0.4,0.7,0.0,0.0,7,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,733,60,91,73.3,11.343622780125305,73.3,0.0005089998245239,10,128.67777777777775
30.4,6,64.0,2421.9332486430303,0.3,0.1,0.2,0.3,0.8,0.0,0.0,8,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,705,60,91,70.5,10.40566085252531,70.5,0.0005326032638549,10,108.27777777777776
32.0,6,64.0,543.5359674472248,0.1,0.3,0.2,0.2,0.7,0.0,0.0,7,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,690,60,80,69.0,6.548960901462833,69.0,0.0018742084503173,10,42.888888888888886
28.0,6,64.0,1581.0260469674697,0.3,0.1,0.4,0.3,0.5,0.0,0.0,5,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1389,60,761,138.9,218.92132021446528,138.9,0.0006326913833618,10,47926.54444444445
32.4,6,64.0,1960.4131806496848,0.2,0.2,0.2,0.2,0.7,0.0,0.0,7,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,705,60,91,70.5,9.324400487132907,70.5,0.0005594015121459,10,86.94444444444444
33.6,6,64.0,1474.0648063541155,0.3,0.2,0.0,0.4,0.9,0.0,0.0,9,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,723,66,91,72.3,8.056053624449131,72.3,0.0007295131683349,10,64.89999999999999
28.8,6,64.0,1854.573753095154,0.1,0.2,0.4,0.2,0.5,0.0,0.0,5,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,691,60,91,69.1,10.524574417365612,69.1,0.0005568027496337,10,110.7666666666667
31.2,6,64.0,1710.2854346762356,0.2,0.2,0.2,0.3,0.7,0.0,0.0,7,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707,60,91,70.7,9.522488003551269,70.7,0.0006419897079467,10,90.6777777777778
31.2,6,64.0,2091.6092355258565,0.2,0.2,0.2,0.3,0.7,0.0,0.0,7,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707,60,91,70.7,9.522488003551269,70.7,0.0004921913146972,10,90.67777777777778
31.2,6,64.0,1828.778722476564,0.2,0.2,0.2,0.3,0.7,0.0,0.0,7,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707,60,91,70.7,9.522488003551269,70.7,0.0005473136901855,10,90.67777777777778
31.2,6,64.0,2332.6311106167623,0.2,0.2,0.2,0.3,0.7,0.0,0.0,7,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707,60,91,70.7,9.522488003551269,70.7,0.0004390001296997,10,90.67777777777778
31.2,6,64.0,1417.856804813738,0.2,0.2,0.2,0.3,0.7,0.0,0.0,7,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707,60,91,70.7,9.522488003551269,70.7,0.0007288932800292,10,90.6777777777778
33.6,6,64.0,2050.80383336593,0.3,0.2,0.0,0.5,0.9,0.0,0.0,9,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,758,66,91,75.8,9.57775199790292,75.8,0.0004877090454101,10,91.73333333333332
30.0,6,64.0,2421.234197309934,0.1,0.2,0.3,0.2,0.6,0.0,0.0,6,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,676,60,80,67.6,6.8507907086214015,67.6,0.0004174947738647,10,46.93333333333333
31.2,6,64.0,2196.890844332705,0.2,0.2,0.2,0.3,0.7,0.0,0.0,7,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707,60,91,70.7,9.522488003551269,70.7,0.0004555940628051,10,90.6777777777778
30.0,6,64.0,2244.143392188336,0.2,0.2,0.3,0.2,0.6,0.0,0.0,6,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,687,60,91,68.7,9.452219022242575,68.7,0.0004461050033569,10,89.3444444444444
31.2,6,64.0,2411.9056929269696,0.2,0.2,0.2,0.3,0.7,0.0,0.0,7,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707,60,91,70.7,9.522488003551269,70.7,0.0004317998886108,10,90.67777777777778
33.6,6,64.0,1766.469002695418,0.3,0.2,0.0,0.5,0.9,0.0,0.0,9,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,758,66,91,75.8,9.577751997902917,75.8,0.0005666017532348,10,91.73333333333332
30.0,6,64.0,2491.8631178707224,0.1,0.2,0.3,0.1,0.6,0.0,0.0,6,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,662,60,74,66.2,5.28730134903956,66.2,0.000401496887207,10,27.95555555555555
32.4,6,64.0,1963.0740428718525,0.2,0.2,0.1,0.2,0.8,0.0,0.0,8,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1099,60,491,109.9,133.97051914507162,109.9,0.00050950050354,10,17948.1
33.6,6,64.0,2741.196000261421,0.2,0.2,0.0,0.2,0.9,0.0,0.0,9,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,715,66,91,71.5,8.475454756727412,71.5,0.0003652095794677,10,71.83333333333333
32.8,6,64.0,1346.0539152759948,0.1,0.1,0.0,0.4,1.0,0.0,0.0,10,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1636,66,1001,163.6,294.33322008302844,163.6,0.0010510921478271,10,86632.04444444444
32.0,6,64.0,29.243618499536,0.0,0.0,0.0,0.8,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1656,66,888,165.6,254.3323285257565,165.6,0.0342320919036865,10,64684.93333333335
32.0,6,64.0,26247.20901126408,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,715,66,85,71.5,8.872554436137444,71.5,3.821849822998047e-05,10,78.72222222222223
12.8,0,25.6,88.26601625879387,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.4,0.4,759,42,255,75.9,63.750294116968576,75.9,0.0113330841064453,10,4064.099999999999
32.0,6,64.0,596.0188711419314,0.0,0.0,0.0,0.8,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1066,66,340,106.6,82.41520895239341,106.6,0.0886717081069946,10,6792.266666666666
32.0,6,64.0,28493.91304347826,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,727,66,111,72.7,15.12944149663166,72.7,3.5190582275390624e-05,10,228.90000000000003
27.2,6,89.5,17.101529403610062,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1035,66,246,103.5,56.91758173983775,103.5,0.0584779977798461,10,3239.6111111111118
29.6,6,64.0,72.93744076653537,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,12252,86,1494,1225.2,567.4827065402277,1225.2,0.0139585971832275,10,322036.6222222221
32.0,6,229.6,804.0456244608454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2088,66,1494,208.8,451.57324987204464,208.8,0.0012437105178833,10,203918.40000000008
32.0,6,64.0,3826.919708029197,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0005285024642944,10,0.0
32.0,6,64.0,18550.659000442283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,5.390644073486328e-05,10,0.0
32.0,6,248.0,3346.8751994893078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0012071847915649,10,0.0
32.0,6,119.2,2840.899485234354,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10656,66,1494,1065.6,689.7895331186173,1065.6,0.0003708124160766,10,475809.6
32.0,6,64.0,5854.695700725852,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0001708030700683,10,0.0
32.0,6,64.0,10247.505497190325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0001336812973022,10,0.0
32.0,6,64.0,10832.396694214876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,9.2315673828125e-05,10,0.0
32.0,6,229.6,945.4509388454344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2088,66,1494,208.8,451.57324987204464,208.8,0.0010576963424682,10,203918.40000000008
32.0,6,248.0,3088.361681761284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0003238916397094,10,0.0
32.0,6,64.0,43690.66666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,0.0001950025558471,10,0.0
32.0,6,64.0,25450.873786407767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940,1494,1494,1494.0,0.0,1494.0,4.839897155761719e-05,10,0.0
