Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
8.0,17,64.0,65.97265652034403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3144,66,1026,314.4,366.3462842721351,314.4,0.0194535970687866,10,134209.59999999998
6.4,17,57.6,127.83458903274573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,0.9,0.9,1308,60,438,130.8,112.98849498953425,130.8,0.009337306022644,10,12766.4
8.0,17,64.0,137.7086985928071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8200,90,1242,820.0,518.1479840097164,820.0,0.0087610006332397,10,268477.3333333333
8.0,17,64.0,294.430100733565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11268,90,1242,1126.8,364.2943864513973,1126.8,0.0061301946640014,10,132710.40000000002
7.2,17,64.0,249.5317305918959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,1.0,1.0,8966,60,1242,896.6,377.7336510176333,896.6,0.0047073125839233,10,142682.71111111113
32.0,6,64.0,12328.935920047032,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,785,66,111,78.5,15.262517631257449,78.5,0.0003516912460327,10,232.94444444444449
32.0,6,64.0,20490.00488519785,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,784,66,111,78.4,15.225709251861543,78.4,4.9591064453125e-05,10,231.82222222222225
8.0,17,64.0,39.71957775675463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3576,66,1230,357.6,363.4425523915559,357.6,0.0255104064941406,10,132090.48888888888
8.0,17,64.0,39.29811937367423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3924,66,1006,392.4,403.87985012047005,392.4,0.0266932010650634,10,163118.93333333335
7.2,17,57.6,41.945430889560704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.9,0.9,3594,60,938,359.4,352.15911807653714,359.4,0.0289026975631713,10,124016.04444444444
17.6,17,64.0,57.62657280014069,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,2928,66,1230,292.8,424.12099950629926,292.8,0.018867802619934,10,179878.62222222227
32.0,6,64.0,26379.270440251574,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,809,66,111,80.9,18.254071083216235,80.9,3.969669342041016e-05,10,333.2111111111111
12.8,17,64.0,51.4488284402837,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,2962,66,942,296.2,366.11164053241095,296.2,0.0194479942321777,10,134037.7333333333
8.0,17,64.0,53.39742936874911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2628,66,930,262.8,285.0765199419662,262.8,0.0194087982177734,10,81268.62222222223
8.0,17,64.0,56.04593455902102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3020,66,858,302.0,311.8974190338868,302.0,0.0204817056655883,10,97280.0
7.2,17,57.6,47.99842534462752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.9,0.9,3802,60,938,380.2,396.97125560647055,380.2,0.022385811805725,10,157586.17777777778
15.2,17,80.8,59.7132151114452,0.0,0.0,0.0,0.3,0.3,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,2616,66,930,261.6,285.6984424178753,261.6,0.0180377960205078,10,81623.60000000002
32.0,6,64.0,10363.983197430196,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,805,66,111,80.5,18.130698337963217,80.5,0.0001015901565551,10,328.72222222222223
12.8,17,64.0,58.944942331177984,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,3104,66,934,310.4,333.06362421882363,310.4,0.0169667959213256,10,110931.37777777776
8.0,17,64.0,48.83554187338376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2884,66,834,288.4,319.9066530515842,288.4,0.0223371982574462,10,102340.26666666668
8.0,17,83.1,49.12772399575991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3456,66,1026,345.6,371.0331521575936,345.6,0.022710108757019,10,137665.6
7.2,17,57.6,50.6816759266196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.9,0.9,4210,60,1230,421.0,450.1844066602041,421.0,0.0262454986572265,10,202666.0
24.8,6,61.8,124.19582076116986,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1825,66,604,182.5,206.66626344046685,182.5,0.0116352081298828,10,42710.944444444445
32.0,6,64.0,8794.93394841686,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,782,66,110,78.2,14.823404916999785,78.2,0.0001370906829833,10,219.73333333333335
10.4,17,64.0,55.26536388299982,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,3458,66,1230,345.8,417.5510081947408,345.8,0.0183777093887329,10,174348.8444444445
12.8,17,61.8,49.33569838947205,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,4872,90,1086,487.2,374.9052621070496,487.2,0.0243443965911865,10,140553.95555555556
11.6,17,64.0,70.06048417405945,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,2564,66,946,256.4,312.3086792119475,256.4,0.0158047914505004,10,97536.71111111112
10.4,17,64.0,76.71885145899753,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,3174,66,834,317.4,306.03129832674887,317.4,0.0169674158096313,10,93655.15555555555
8.0,17,64.0,164.954084421739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8188,66,1242,818.8,555.3290916204553,818.8,0.0066324949264526,10,308390.4000000001
7.2,17,57.6,452.7774599233551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.9,0.9,10110,60,1242,1011.0,487.1570588629503,1011.0,0.0023531913757324,10,237322.0
10.4,17,61.8,80.66589737672129,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,5422,66,1242,542.2,414.2510779171921,542.2,0.0123968124389648,10,171603.95555555556
29.6,6,64.0,2497.5014886268905,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,779,66,111,77.9,14.82827629152417,77.9,0.0030879020690917,10,219.8777777777778
28.4,6,64.0,156.80403159779726,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1649,66,954,164.9,277.66264502889914,164.9,0.0063866853713989,10,77096.54444444444
8.0,17,64.0,47.691268604955255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2580,66,946,258.0,279.77768952429994,258.0,0.0211265087127685,10,78275.55555555556
10.4,17,64.0,54.466246101024055,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,3606,66,1042,360.6,364.1758427524325,360.6,0.0191629886627197,10,132624.04444444444
8.0,17,64.0,47.87990936124794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2964,66,1230,296.4,422.610721849579,296.4,0.0211333990097045,10,178599.82222222222
8.0,17,64.0,46.8318129542993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3480,66,946,348.0,354.6378434403187,348.0,0.0221319198608398,10,125768.0
24.8,6,61.8,158.20995058654898,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,2078,66,834,207.8,275.22629073384525,207.8,0.0099148988723754,10,75749.51111111112
32.0,6,64.0,12035.305595408896,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,781,66,111,78.1,15.080892988591003,78.1,9.458065032958984e-05,10,227.4333333333333
27.2,6,64.0,232.38557474416723,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1641,66,930,164.1,269.5199229906555,164.1,0.0043040037155151,10,72640.98888888888
11.6,17,64.0,49.96556033255544,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,3064,66,834,306.4,284.318756953451,306.4,0.021202802658081,10,80837.15555555554
8.0,17,64.0,57.53314019840225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4277,66,935,427.7,373.9798122893801,427.7,0.0213619947433471,10,139860.9
10.4,17,64.0,52.80191150718767,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,3518,66,1038,351.8,361.5994714843729,351.8,0.02100191116333,10,130754.1777777778
8.0,17,64.0,44.78022552907088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3396,66,1034,339.6,345.3832653734109,339.6,0.0245677947998046,10,119289.60000000002
27.2,6,64.0,254.97908763738937,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1579,66,834,157.9,238.2060032828728,157.9,0.0073262929916381,10,56742.09999999999
18.8,6,81.3,90.80093435486,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2979,60,1066,297.9,388.1444318807111,297.9,0.0110140085220336,10,150656.09999999998
9.2,17,70.4,51.52941841336769,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,3358,60,834,335.8,335.24578048550194,335.8,0.0231158971786499,10,112389.73333333334
8.0,17,64.0,51.779932718125984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3040,66,938,304.0,337.47427885527645,304.0,0.0209396123886108,10,113888.88888888888
8.0,17,64.0,45.20508407169778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2932,66,930,293.2,329.27556848329937,293.2,0.02288498878479,10,108422.39999999998
15.2,17,64.0,48.075999046344016,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,3370,66,1034,337.0,358.2342498670078,337.0,0.0221234083175659,10,128331.77777777778
32.0,6,64.0,6557.698561601001,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,763,66,88,76.3,10.934654391733954,76.3,0.0001549959182739,10,119.56666666666666
24.8,6,64.0,106.23493594452071,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,2142,66,942,214.2,293.5797449870591,214.2,0.009414792060852,10,86189.06666666665
10.4,17,61.8,50.720471131695575,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,3330,66,946,333.0,358.11264522028074,333.0,0.0216431140899658,10,128244.66666666669
11.6,17,64.0,56.51763925926026,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,3360,66,1030,336.0,369.31768919936064,336.0,0.0177287817001342,10,136395.55555555556
8.0,17,83.1,91.49877835951136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2656,66,934,265.6,266.15584407135105,265.6,0.0152900218963623,10,70838.93333333333
8.0,17,64.0,68.89382020903176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4480,66,1242,448.0,492.2700252684271,448.0,0.0174163818359375,10,242329.77777777775
8.0,17,64.0,2722.5133065039595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12420,1242,1242,1242.0,0.0,1242.0,0.0005130052566528,10,0.0
10.4,17,64.0,88.74448560915901,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,7374,66,1242,737.4,453.2588664328586,737.4,0.0112683057785034,10,205443.6
24.8,6,69.9,230.0114065104852,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,2010,66,938,201.0,282.8042118183925,201.0,0.0064794063568115,10,79978.22222222222
22.4,6,64.0,82.22319804278276,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1210,66,438,121.0,113.26076107814217,121.0,0.0121845006942749,10,12828.0
10.4,17,64.0,41.8711472401886,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,4092,66,946,409.2,366.4353209564335,409.2,0.0242397785186767,10,134274.84444444443
8.0,17,64.0,51.59185119400525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3232,66,1230,323.2,420.82268633396336,323.2,0.0197943210601806,10,177091.7333333333
8.0,17,64.0,45.91450712258197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3872,90,930,387.2,356.03770087512424,387.2,0.0261231899261474,10,126762.84444444446
