Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
24.0,6,46.5,80504.87523992322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,1.270771026611328e-05,10,0.0
24.0,6,51.1,332881.2698412698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,3.1948089599609376e-06,10,0.0
24.0,6,46.4,30772.589875275127,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,3.2782554626464844e-05,10,0.0
21.6,6,172.1,4115.290423861852,0.0,0.4,0.6,0.0,0.6,0.0,0.0,6,4,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0002621173858642,10,0.0
22.8,6,113.3,17303.23432343234,0.0,0.7,0.3,0.0,0.3,0.0,0.0,3,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,5.79833984375e-05,10,0.0
20.4,6,233.4,9397.947568899845,0.0,0.1,0.9,0.0,0.9,0.0,0.0,9,1,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.000106406211853,10,0.0
24.0,6,50.0,251155.92814371255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,4.696846008300781e-06,10,0.0
21.6,6,113.6,43.55591555292481,0.0,0.7,0.2,0.0,0.2,0.0,0.0,2,7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,786,60,246,78.6,58.81836447913186,78.6,0.0229592084884643,10,3459.6000000000004
24.0,6,50.9,243854.88372093023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,4.601478576660156e-06,10,0.0
24.0,6,46.9,94254.02247191012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,1.0704994201660156e-05,10,0.0
28.8,6,56.2,21.04355207876561,0.0,0.4,0.0,0.4,0.6,0.0,0.0,6,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,907,60,256,90.7,60.384048666293765,90.7,0.0475206851959228,10,3646.233333333334
32.0,6,64.0,20570.397253555664,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,763,66,88,76.3,10.934654391733956,76.3,8.821487426757812e-05,10,119.56666666666668
32.0,6,64.0,51.53416686325392,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,852,66,172,85.2,34.025480648086855,85.2,0.0194052934646606,10,1157.7333333333331
20.0,6,255.0,1931.7017454980887,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0135979890823364,10,0.0
18.8,6,229.6,1018.010242469843,0.0,0.0,0.9,0.0,0.9,0.0,0.0,9,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,757,60,217,75.7,49.647759264643554,75.7,0.0009823083877563,10,2464.9
21.2,6,152.5,59.99447873382777,0.0,0.3,0.5,0.1,0.6,0.0,0.0,6,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1674,60,934,167.4,276.5920381275563,167.4,0.0183260917663574,10,76503.15555555557
24.0,6,49.8,187.800732522007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0058990001678466,10,0.0
25.6,6,50.6,29.25045051076484,0.0,0.8,0.0,0.2,0.2,0.0,0.0,2,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,774,60,210,77.4,47.19745755864399,77.4,0.0341899156570434,10,2227.6000000000004
32.0,6,64.0,37315.871886121,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,805,66,111,80.5,17.96447110889219,80.5,0.0073648929595947,10,322.72222222222223
26.0,6,115.0,10.58489014240617,0.0,0.0,0.3,0.3,0.9,0.0,0.0,9,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1018,60,255,101.8,71.84984342362897,101.8,0.0945118904113769,10,5162.4
24.8,6,178.6,188.41912805193056,0.0,0.0,0.6,0.2,1.0,0.0,0.0,10,0,0,6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,687,60,111,68.7,16.640312497065672,68.7,0.0057838201522827,10,276.9
32.0,6,64.0,13421.7728,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,786,66,110,78.6,15.269432063949058,78.6,7.56978988647461e-05,10,233.1555555555556
30.8,6,83.1,8922.152733460965,0.0,0.0,0.1,0.5,1.0,0.0,0.0,10,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,741,60,85,74.1,10.060373308735176,74.1,0.0001130819320678,10,101.21111111111112
23.6,6,197.7,71.95025259672867,0.0,0.0,0.7,0.0,1.0,0.0,0.0,10,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,618,60,66,61.8,2.8982753492378874,61.8,0.01390061378479,10,8.399999999999999
22.0,6,150.2,94.34943200989764,0.0,0.5,0.5,0.0,0.5,0.0,0.0,5,5,0,5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0118824005126953,10,0.0
24.0,6,91.1,108.52577106189194,0.0,0.7,0.2,0.0,0.3,0.0,0.0,3,7,0,2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,606,60,66,60.6,1.8973665961010275,60.6,0.0102843046188354,10,3.6
20.8,6,124.4,90.16305130580773,0.0,0.5,0.4,0.0,0.4,0.0,0.0,4,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,757,60,217,75.7,49.647759264643575,75.7,0.0111871004104614,10,2464.900000000002
22.4,6,128.5,60.60239675654744,0.0,0.6,0.4,0.0,0.4,0.0,0.0,4,6,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0174131870269775,10,0.0
24.4,6,113.5,50.31729750675108,0.0,0.5,0.3,0.1,0.5,0.0,0.0,5,5,0,3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,630,60,84,63.0,7.615773105863909,63.0,0.0218055963516235,10,58.0
28.4,6,78.5,75.51548999591303,0.0,0.3,0.1,0.4,0.7,0.0,0.0,7,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,870,60,246,87.0,56.87022263207893,87.0,0.0134230136871337,10,3234.222222222222
32.0,6,64.0,13569.407958589452,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,813,66,111,81.3,18.37298741812737,81.3,7.579326629638671e-05,10,337.56666666666666
25.6,6,95.4,27.380376208086226,0.0,0.5,0.2,0.0,0.5,0.0,0.0,5,5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,618,60,66,61.8,2.898275349237888,61.8,0.0365246057510375,10,8.4
18.4,6,169.7,46.85943857657734,0.0,0.2,0.6,0.0,0.6,0.0,0.0,6,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,911,60,217,91.1,65.56836974571742,91.1,0.0215697050094604,10,4299.211111111111
25.2,6,112.7,25.664050477540687,0.0,0.4,0.2,0.4,0.6,0.0,0.0,6,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1004,60,254,100.4,73.56810903283206,100.4,0.0415030002593994,10,5412.266666666666
32.0,6,64.0,8673.085194375517,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,812,66,111,81.2,18.353322436127048,81.2,0.0001204967498779,10,336.84444444444443
